"","trial_type","stimulus","response","left_image","right_image","correct_response","correct"
"1","bouba-kiki","PracSounds/8.wav","z","[""PracImgs/8.png""]","[""PracImgs/2.png""]","z","true"
"2","bouba-kiki","PracSounds/3.wav","z","[""PracImgs/3.png""]","[""PracImgs/6.png""]","z","true"
"3","bouba-kiki","PracSounds/4.wav","z","[""PracImgs/4.png""]","[""PracImgs/7.png""]","z","true"
"4","bouba-kiki","PracSounds/1.wav","m","[""PracImgs/5.png""]","[""PracImgs/1.png""]","m","true"
