"","trial_type","stimulus","response","left_image","right_image","correct_response","correct"
"1","bouba-kiki","PracSounds/3.wav","m","[""PracImgs/6.png""]","[""PracImgs/3.png""]","m","true"
"2","bouba-kiki","PracSounds/8.wav","z","[""PracImgs/5.png""]","[""PracImgs/8.png""]","m","false"
"3","bouba-kiki","PracSounds/4.wav","m","[""PracImgs/7.png""]","[""PracImgs/4.png""]","m","true"
"4","bouba-kiki","PracSounds/1.wav","z","[""PracImgs/1.png""]","[""PracImgs/2.png""]","z","true"
"5","bouba-kiki","PracSounds/1.wav","m","[""PracImgs/5.png""]","[""PracImgs/1.png""]","m","true"
"6","bouba-kiki","PracSounds/2.wav","z","[""PracImgs/2.png""]","[""PracImgs/8.png""]","z","true"
