"","trial_type","stimulus","response","left_image","right_image","correct_response","correct"
"1","bouba-kiki","PracSounds/5.wav","m","[""PracImgs/5.png""]","[""PracImgs/6.png""]","z","false"
"2","bouba-kiki","PracSounds/3.wav","null","[""PracImgs/1.png""]","[""PracImgs/3.png""]","m",""
"3","bouba-kiki","PracSounds/4.wav","null","[""PracImgs/8.png""]","[""PracImgs/4.png""]","m",""
"4","bouba-kiki","PracSounds/2.wav","z","[""PracImgs/2.png""]","[""PracImgs/7.png""]","z","true"
"5","bouba-kiki","PracSounds/6.wav","z","[""PracImgs/6.png""]","[""PracImgs/3.png""]","z","true"
"6","bouba-kiki","PracSounds/5.wav","m","[""PracImgs/7.png""]","[""PracImgs/5.png""]","m","true"
"7","bouba-kiki","PracSounds/4.wav","m","[""PracImgs/8.png""]","[""PracImgs/4.png""]","m","true"
