"","trial_type","stimulus","response","left_image","right_image","correct_response","correct"
"1","bouba-kiki","PracSounds/4.wav","z","[""PracImgs/4.png""]","[""PracImgs/6.png""]","z","true"
"2","bouba-kiki","PracSounds/8.wav","m","[""PracImgs/1.png""]","[""PracImgs/8.png""]","m","true"
"3","bouba-kiki","PracSounds/7.wav","m","[""PracImgs/3.png""]","[""PracImgs/7.png""]","m","true"
"4","bouba-kiki","PracSounds/2.wav","audiovolumedown","[""PracImgs/2.png""]","[""PracImgs/5.png""]","z","false"
"5","bouba-kiki","PracSounds/4.wav","z","[""PracImgs/4.png""]","[""PracImgs/7.png""]","z","true"
"6","bouba-kiki","PracSounds/3.wav","m","[""PracImgs/2.png""]","[""PracImgs/3.png""]","m","true"
"7","bouba-kiki","PracSounds/6.wav","m","[""PracImgs/8.png""]","[""PracImgs/6.png""]","m","true"
"8","bouba-kiki","PracSounds/5.wav","z","[""PracImgs/5.png""]","[""PracImgs/1.png""]","z","true"
