"","trial_type","stimulus","response","left_image","right_image","correct_response","correct"
"1","bouba-kiki","PracSounds/4.wav","z","[""PracImgs/2.png""]","[""PracImgs/4.png""]","m","false"
"2","bouba-kiki","PracSounds/6.wav","z","[""PracImgs/6.png""]","[""PracImgs/8.png""]","z","true"
"3","bouba-kiki","PracSounds/1.wav","z","[""PracImgs/1.png""]","[""PracImgs/3.png""]","z","true"
"4","bouba-kiki","PracSounds/7.wav","z","[""PracImgs/7.png""]","[""PracImgs/5.png""]","z","true"
"5","bouba-kiki","PracSounds/4.wav","m","[""PracImgs/8.png""]","[""PracImgs/4.png""]","m","true"
