"","trial_type","stimulus","response","left_image","right_image","correct_response","correct"
"1","bouba-kiki","PracSounds/3.wav","m","[""PracImgs/7.png""]","[""PracImgs/3.png""]","m","true"
"2","bouba-kiki","PracSounds/8.wav","z","[""PracImgs/8.png""]","[""PracImgs/2.png""]","z","true"
"3","bouba-kiki","PracSounds/5.wav","m","[""PracImgs/1.png""]","[""PracImgs/5.png""]","m","true"
"4","bouba-kiki","PracSounds/6.wav","m","[""PracImgs/4.png""]","[""PracImgs/6.png""]","m","true"
