"","trial_type","stimulus","response","left_image","right_image","correct_response","correct"
"1","bouba-kiki","PracSounds/7.wav","z","[""PracImgs/7.png""]","[""PracImgs/6.png""]","z","true"
"2","bouba-kiki","PracSounds/4.wav","m","[""PracImgs/2.png""]","[""PracImgs/4.png""]","m","true"
"3","bouba-kiki","PracSounds/1.wav","z","[""PracImgs/1.png""]","[""PracImgs/3.png""]","z","true"
"4","bouba-kiki","PracSounds/5.wav","m","[""PracImgs/8.png""]","[""PracImgs/5.png""]","m","true"
