"","trial_type","stimulus","response","left_image","right_image","correct_response","correct","sound","vowel_type","congruent","voicing","consonant_type"
"15","bouba-kiki","sound/DADA.wav","m","[""img/kiki_7_S_R.png""]","[""img/bouba_7_S_R.png""]","m",1,"curved","/a/","congruent","voiced","stop"
"16","bouba-kiki","sound/didi.wav","z","[""img/bouba_7_L_R.png""]","[""img/kiki_7_L.png""]","z",1,"curved","/i/","incongruent","voiced","stop"
"17","bouba-kiki","sound/LALA.wav","z","[""img/bouba_7_L_R.png""]","[""img/kiki_7_L_R.png""]","z",1,"curved","/a/","congruent","voiced","sonorant"
"18","bouba-kiki","sound/LALA.wav","m","[""img/kiki_7_L.png""]","[""img/bouba_7_L_R.png""]","m",1,"curved","/a/","congruent","voiced","sonorant"
"19","bouba-kiki","sound/mimi.wav","z","[""img/bouba_7_L_R.png""]","[""img/kiki_7_L_R.png""]","z",1,"curved","/i/","incongruent","voiced","sonorant"
"20","bouba-kiki","sound/zizi.wav","m","[""img/bouba_7_L.png""]","[""img/kiki_7_L_R.png""]","m",1,"angular","/i/","congruent","voiced","fricative"
"21","bouba-kiki","sound/LALA.wav","m","[""img/kiki_7_S.png""]","[""img/bouba_7_S_R.png""]","m",1,"curved","/a/","congruent","voiced","sonorant"
"22","bouba-kiki","sound/lili.wav","m","[""img/bouba_7_L.png""]","[""img/kiki_7_L.png""]","z",0,"curved","/i/","incongruent","voiced","sonorant"
"23","bouba-kiki","sound/SASA.wav","m","[""img/kiki_7_L.png""]","[""img/bouba_7_L.png""]","m",1,"curved","/a/","congruent","unvoiced","fricative"
"24","bouba-kiki","sound/sisi.wav","z","[""img/kiki_7_S_R.png""]","[""img/bouba_7_S_R.png""]","m",0,"curved","/i/","incongruent","unvoiced","fricative"
"25","bouba-kiki","sound/FAFA.wav","z","[""img/bouba_7_L_R.png""]","[""img/kiki_7_L.png""]","z",1,"curved","/a/","congruent","unvoiced","fricative"
"26","bouba-kiki","sound/ZAZA.wav","m","[""img/kiki_7_L_R.png""]","[""img/bouba_7_L.png""]","z",0,"angular","/a/","incongruent","voiced","fricative"
"27","bouba-kiki","sound/kiki.wav","z","[""img/kiki_7_S_R.png""]","[""img/bouba_7_S.png""]","z",1,"angular","/i/","congruent","unvoiced","stop"
"28","bouba-kiki","sound/DADA.wav","z","[""img/bouba_7_L.png""]","[""img/kiki_7_L.png""]","z",1,"curved","/a/","congruent","voiced","stop"
"29","bouba-kiki","sound/didi.wav","m","[""img/bouba_7_S_R.png""]","[""img/kiki_7_S_R.png""]","z",0,"curved","/i/","incongruent","voiced","stop"
"30","bouba-kiki","sound/didi.wav","z","[""img/kiki_7_L.png""]","[""img/bouba_7_L_R.png""]","m",0,"curved","/i/","incongruent","voiced","stop"
"31","bouba-kiki","sound/MAMA.wav","m","[""img/kiki_7_S.png""]","[""img/bouba_7_S_R.png""]","m",1,"curved","/a/","congruent","voiced","sonorant"
"32","bouba-kiki","sound/titi.wav","m","[""img/bouba_7_S_R.png""]","[""img/kiki_7_S.png""]","m",1,"angular","/i/","congruent","unvoiced","stop"
"33","bouba-kiki","sound/MAMA.wav","m","[""img/kiki_7_S.png""]","[""img/bouba_7_S.png""]","m",1,"curved","/a/","congruent","voiced","sonorant"
"34","bouba-kiki","sound/titi.wav","m","[""img/bouba_7_S_R.png""]","[""img/kiki_7_S_R.png""]","m",1,"angular","/i/","congruent","unvoiced","stop"
"35","bouba-kiki","sound/kiki.wav","m","[""img/bouba_7_L.png""]","[""img/kiki_7_L_R.png""]","m",1,"angular","/i/","congruent","unvoiced","stop"
"36","bouba-kiki","sound/DADA.wav","m","[""img/kiki_7_S_R.png""]","[""img/bouba_7_S.png""]","m",1,"curved","/a/","congruent","voiced","stop"
"37","bouba-kiki","sound/kiki.wav","m","[""img/bouba_7_S_R.png""]","[""img/kiki_7_S.png""]","m",1,"angular","/i/","congruent","unvoiced","stop"
"38","bouba-kiki","sound/mimi.wav","m","[""img/kiki_7_S_R.png""]","[""img/bouba_7_S.png""]","m",1,"curved","/i/","incongruent","voiced","sonorant"
"39","bouba-kiki","sound/SASA.wav","m","[""img/kiki_7_L_R.png""]","[""img/bouba_7_L.png""]","m",1,"curved","/a/","congruent","unvoiced","fricative"
"40","bouba-kiki","sound/titi.wav","m","[""img/bouba_7_L_R.png""]","[""img/kiki_7_L_R.png""]","m",1,"angular","/i/","congruent","unvoiced","stop"
"41","bouba-kiki","sound/DADA.wav","z","[""img/bouba_7_S.png""]","[""img/kiki_7_S_R.png""]","z",1,"curved","/a/","congruent","voiced","stop"
"42","bouba-kiki","sound/zizi.wav","z","[""img/kiki_7_S_R.png""]","[""img/bouba_7_S_R.png""]","z",1,"angular","/i/","congruent","voiced","fricative"
"43","bouba-kiki","sound/LALA.wav","m","[""img/kiki_7_L.png""]","[""img/bouba_7_L.png""]","m",1,"curved","/a/","congruent","voiced","sonorant"
"44","bouba-kiki","sound/didi.wav","z","[""img/bouba_7_S_R.png""]","[""img/kiki_7_S.png""]","z",1,"curved","/i/","incongruent","voiced","stop"
"45","bouba-kiki","sound/TATA.wav","m","[""img/bouba_7_L.png""]","[""img/kiki_7_L_R.png""]","m",1,"angular","/a/","incongruent","unvoiced","stop"
"46","bouba-kiki","sound/FAFA.wav","m","[""img/kiki_7_S.png""]","[""img/bouba_7_S.png""]","m",1,"curved","/a/","congruent","unvoiced","fricative"
"47","bouba-kiki","sound/zizi.wav","m","[""img/bouba_7_L_R.png""]","[""img/kiki_7_L.png""]","m",1,"angular","/i/","congruent","voiced","fricative"
"48","bouba-kiki","sound/ZAZA.wav","m","[""img/kiki_7_S_R.png""]","[""img/bouba_7_S_R.png""]","z",0,"angular","/a/","incongruent","voiced","fricative"
"49","bouba-kiki","sound/MAMA.wav","z","[""img/bouba_7_S.png""]","[""img/kiki_7_S_R.png""]","z",1,"curved","/a/","congruent","voiced","sonorant"
"50","bouba-kiki","sound/fifi.wav","z","[""img/kiki_7_S.png""]","[""img/bouba_7_S_R.png""]","m",0,"curved","/i/","incongruent","unvoiced","fricative"
"51","bouba-kiki","sound/KAKA.wav","z","[""img/bouba_7_S.png""]","[""img/kiki_7_S.png""]","m",0,"angular","/a/","incongruent","unvoiced","stop"
"52","bouba-kiki","sound/mimi.wav","m","[""img/kiki_7_L_R.png""]","[""img/bouba_7_L.png""]","m",1,"curved","/i/","incongruent","voiced","sonorant"
"53","bouba-kiki","sound/kiki.wav","z","[""img/kiki_7_S.png""]","[""img/bouba_7_S_R.png""]","z",1,"angular","/i/","congruent","unvoiced","stop"
"54","bouba-kiki","sound/KAKA.wav","m","[""img/bouba_7_L.png""]","[""img/kiki_7_L.png""]","m",1,"angular","/a/","incongruent","unvoiced","stop"
"55","bouba-kiki","sound/TATA.wav","z","[""img/kiki_7_L_R.png""]","[""img/bouba_7_L_R.png""]","z",1,"angular","/a/","incongruent","unvoiced","stop"
"56","bouba-kiki","sound/titi.wav","z","[""img/kiki_7_L_R.png""]","[""img/bouba_7_L.png""]","z",1,"angular","/i/","congruent","unvoiced","stop"
"57","bouba-kiki","sound/lili.wav","z","[""img/bouba_7_S_R.png""]","[""img/kiki_7_S.png""]","z",1,"curved","/i/","incongruent","voiced","sonorant"
"58","bouba-kiki","sound/FAFA.wav","m","[""img/kiki_7_L_R.png""]","[""img/bouba_7_L_R.png""]","m",1,"curved","/a/","congruent","unvoiced","fricative"
"59","bouba-kiki","sound/sisi.wav","z","[""img/bouba_7_S.png""]","[""img/kiki_7_S_R.png""]","z",1,"curved","/i/","incongruent","unvoiced","fricative"
"60","bouba-kiki","sound/ZAZA.wav","z","[""img/kiki_7_L.png""]","[""img/bouba_7_L_R.png""]","z",1,"angular","/a/","incongruent","voiced","fricative"
"61","bouba-kiki","sound/fifi.wav","z","[""img/bouba_7_S.png""]","[""img/kiki_7_S.png""]","z",1,"curved","/i/","incongruent","unvoiced","fricative"
"62","bouba-kiki","sound/TATA.wav","m","[""img/bouba_7_L.png""]","[""img/kiki_7_L.png""]","m",1,"angular","/a/","incongruent","unvoiced","stop"
"63","bouba-kiki","sound/fifi.wav","m","[""img/kiki_7_L.png""]","[""img/bouba_7_L.png""]","m",1,"curved","/i/","incongruent","unvoiced","fricative"
"64","bouba-kiki","sound/KAKA.wav","m","[""img/bouba_7_S_R.png""]","[""img/kiki_7_S_R.png""]","m",1,"angular","/a/","incongruent","unvoiced","stop"
