"","trial_num","image_ID_targets","image_ID_pairs","response_pairs"
"1",1,"5.png","1.png","z"
"2",2,"4.png","2.png","m"
"3",3,"6.png","2.png","z"
"4",4,"11_R.png","3_R.png","m"
"5",5,"8_R.png","2_R.png","z"
"6",6,"9_R.png","3_R.png","z"
"7",7,"5_R.png","1_R.png","m"
"8",8,"3_R.png","1_R.png","z"
"9",9,"7.png","1.png","m"
"10",10,"9.png","3.png","m"
"11",11,"11.png","3.png","z"
"12",12,"6_R.png","2_R.png","m"
"13",13,"12.png","4.png","m"
"14",14,"3.png","1.png","m"
"15",15,"1.png","1.png","z"
"16",16,"2_R.png","2_R.png","m"
"17",17,"1_R.png","1_R.png","m"
"18",18,"10.png","4.png","z"
"19",19,"2.png","2.png","z"
"20",20,"7_R.png","1_R.png","z"
"21",21,"4_R.png","2_R.png","z"
"22",22,"12_R.png","4_R.png","z"
"23",23,"10_R.png","4_R.png","m"
"24",24,"8.png","2.png","m"
