"","trial_num","image_ID_targets","image_ID_pairs","response_pairs"
"1",1,"9.png","3.png","m"
"2",2,"6.png","2.png","m"
"3",3,"2.png","2.png","m"
"4",4,"10_R.png","4_R.png","z"
"5",5,"11.png","3.png","m"
"6",6,"2_R.png","2_R.png","z"
"7",7,"1_R.png","1_R.png","z"
"8",8,"3.png","1.png","z"
"9",9,"12.png","4.png","z"
"10",10,"9_R.png","3_R.png","m"
"11",11,"1_confound.png","3.png","z"
"12",12,"5.png","1.png","m"
"13",13,"1_R_confound.png","3_R.png","m"
"14",14,"2_confound.png","4.png","m"
"15",15,"2_R_confound.png","4_R.png","z"
"16",16,"8_R.png","2_R.png","m"
"17",17,"8.png","2.png","z"
"18",18,"4.png","2.png","z"
"19",19,"12_R.png","4_R.png","m"
"20",20,"10.png","4.png","m"
"21",21,"7_R.png","1_R.png","m"
"22",22,"4_confound.png","4.png","z"
"23",23,"3_R.png","1_R.png","m"
"24",24,"4_R.png","2_R.png","m"
"25",25,"3_R_confound.png","3_R.png","z"
"26",26,"5_R.png","1_R.png","m"
"27",27,"7.png","1.png","z"
"28",28,"11_R.png","3_R.png","z"
"29",29,"6_R.png","2_R.png","z"
"30",30,"4_R_confound.png","4_R.png","m"
"31",31,"3_confound.png","3.png","m"
"32",32,"1.png","1.png","m"
