"","trial_num","image_ID_targets","image_ID_pairs","response_pairs"
"1",1,"10.png","4.png","null"
"2",2,"11.png","3.png","z"
"3",3,"8.png","2.png","z"
"4",4,"3.png","1.png","z"
"5",5,"5_R.png","1_R.png","z"
"6",6,"1.png","1.png","m"
"7",7,"4.png","2.png","z"
"8",8,"8_R.png","2_R.png","m"
"9",9,"9_R.png","3_R.png","m"
"10",10,"3_R.png","1_R.png","m"
"11",11,"2_R.png","2_R.png","z"
"12",12,"7_R.png","1_R.png","m"
"13",13,"2.png","2.png","m"
"14",14,"5.png","1.png","m"
"15",15,"6.png","2.png","m"
"16",16,"12_R.png","4_R.png","m"
"17",17,"11_R.png","3_R.png","z"
"18",18,"7.png","1.png","z"
"19",19,"6_R.png","2_R.png","z"
"20",20,"4_R.png","2_R.png","m"
"21",21,"10_R.png","4_R.png","z"
"22",22,"1_R.png","1_R.png","m"
"23",23,"12.png","4.png","z"
"24",24,"9.png","3.png","z"
