"","trial_num","image_ID_targets","image_ID_pairs","response_pairs"
"1",1,"7_R.png","1_R.png","z"
"2",2,"6.png","2.png","z"
"3",3,"8_R.png","2_R.png","m"
"4",4,"4_R.png","2_R.png","m"
"5",5,"9_R.png","3_R.png","m"
"6",6,"12_R.png","4_R.png","m"
"7",7,"3_R.png","1_R.png","m"
"8",8,"4.png","2.png","z"
"9",9,"12.png","4.png","z"
"10",10,"1_R.png","1_R.png","z"
"11",11,"2.png","2.png","m"
"12",12,"11_R.png","3_R.png","z"
"13",13,"1.png","1.png","m"
"14",14,"5.png","1.png","m"
"15",15,"8.png","2.png","z"
"16",16,"11.png","3.png","m"
"17",17,"3.png","1.png","z"
"18",18,"10.png","4.png","z"
"19",19,"9.png","3.png","z"
"20",20,"7.png","1.png","z"
"21",21,"2_R.png","2_R.png","z"
"22",22,"10_R.png","4_R.png","z"
"23",23,"6_R.png","2_R.png","z"
"24",24,"5_R.png","1_R.png","z"
