"","trial_num","image_ID_targets","image_ID_pairs","response_pairs"
"1",1,"4.png","2.png","z"
"2",2,"7.png","1.png","m"
"3",3,"4_R.png","2_R.png","m"
"4",4,"5_R.png","1_R.png","m"
"5",5,"2_R.png","2_R.png","m"
"6",6,"12_R.png","4_R.png","z"
"7",7,"12.png","4.png","m"
"8",8,"10.png","4.png","z"
"9",9,"2.png","2.png","m"
"10",10,"8_R.png","2_R.png","z"
"11",11,"11_R.png","3_R.png","m"
"12",12,"3.png","1.png","m"
"13",13,"6.png","2.png","z"
"14",14,"6_R.png","2_R.png","m"
"15",15,"1_R.png","1_R.png","m"
"16",16,"10_R.png","4_R.png","m"
"17",17,"11.png","3.png","z"
"18",18,"9_R.png","3_R.png","m"
"19",19,"9.png","3.png","z"
"20",20,"3_R.png","1_R.png","m"
"21",21,"1.png","1.png","z"
"22",22,"8.png","2.png","m"
"23",23,"7_R.png","1_R.png","m"
"24",24,"5.png","1.png","z"
