"","trial_num","image_ID_targets","image_ID_pairs","response_pairs"
"1",1,"1.png","1.png","z"
"2",2,"4.png","2.png","m"
"3",3,"7_R.png","1_R.png","z"
"4",4,"3_R.png","1_R.png","z"
"5",5,"5.png","1.png","z"
"6",6,"7.png","1.png","m"
"7",7,"12_R.png","4_R.png","z"
"8",8,"8.png","2.png","m"
"9",9,"12.png","4.png","m"
"10",10,"3.png","1.png","m"
"11",11,"2.png","2.png","m"
"12",12,"2_R.png","2_R.png","m"
"13",13,"9_R.png","3_R.png","z"
"14",14,"11.png","3.png","z"
"15",15,"10_R.png","4_R.png","m"
"16",16,"4_R.png","2_R.png","z"
"17",17,"10.png","4.png","m"
"18",18,"8_R.png","2_R.png","m"
"19",19,"5_R.png","1_R.png","m"
"20",20,"1_R.png","1_R.png","m"
"21",21,"9.png","3.png","m"
"22",22,"6.png","2.png","z"
"23",23,"11_R.png","3_R.png","m"
"24",24,"6_R.png","2_R.png","m"
