"","trial_num","image_ID_targets","image_ID_pairs","response_pairs"
"1",1,"7.png","1.png","m"
"2",2,"6.png","2.png","z"
"3",3,"5.png","1.png","m"
"4",4,"9.png","3.png","z"
"5",5,"5_R.png","1_R.png","m"
"6",6,"12.png","4.png","m"
"7",7,"10.png","4.png","z"
"8",8,"8.png","2.png","z"
"9",9,"10_R.png","4_R.png","z"
"10",10,"11_R.png","3_R.png","z"
"11",11,"2_R.png","2_R.png","m"
"12",12,"3_R.png","1_R.png","z"
"13",13,"12_R.png","4_R.png","z"
"14",14,"4_R.png","2_R.png","z"
"15",15,"11.png","3.png","z"
"16",16,"4.png","2.png","m"
"17",17,"8_R.png","2_R.png","z"
"18",18,"7_R.png","1_R.png","z"
"19",19,"1.png","1.png","z"
"20",20,"3.png","1.png","m"
"21",21,"1_R.png","1_R.png","m"
"22",22,"9_R.png","3_R.png","z"
"23",23,"6_R.png","2_R.png","m"
"24",24,"2.png","2.png","z"
